meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HC meal,HC Genotype x Time_360,HMDB0000956,Tartaric acid,-0.0427459780792305,0.0942719033426105,0.66395926886524,,Interaction,-0.227518908630747,0.142026952472286
HC meal,HC Genotype x Time_(joint),HMDB0000956,Tartaric acid,,,,0.66395926886524,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0012101,SM 36:2;O2,-0.0329910020598625,0.0331737363677279,0.353109730193517,,Interaction,-0.0980115253406093,0.0320295212208842
HC meal,HC Genotype x Time_(joint),HMDB0012101,SM 36:2;O2,,,,0.353109730193517,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007012,DG 30:1,-0.511578146893253,0.391886626800337,0.233015202197884,,Interaction,-1.27967593542191,0.256519641635407
HC meal,HC Genotype x Time_(joint),HMDB0007012,DG 30:1,,,,0.233015202197884,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0010168,SM 34:0;O2,-0.0355698785126091,0.0454750416238415,0.459741807958747,,Interaction,-0.124700960095338,0.0535612030701203
HC meal,HC Genotype x Time_(joint),HMDB0010168,SM 34:0;O2,,,,0.459741807958747,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000134,Fumaric and,0.207745188071716,0.291683642672299,0.49936766413018,,Interaction,-0.363954751565991,0.779445127709423
HC meal,HC Genotype x Time_(joint),HMDB0000134,Fumaric and,,,,0.49936766413018,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007025,DG 34:4,-0.351413952416296,0.260224444521044,0.218907494003338,,Interaction,-0.861453863677542,0.158625958844951
HC meal,HC Genotype x Time_(joint),HMDB0007025,DG 34:4,,,,0.218907494003338,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009783,PI 34:1,0.131713779849355,0.0937186487039276,0.202692475691334,,Interaction,-0.0519747716103434,0.315402331309053
HC meal,HC Genotype x Time_(joint),HMDB0009783,PI 34:1,,,,0.202692475691334,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007991,PC 38:6,0.00702075344767366,0.045591530215101,0.881961279200158,,Interaction,-0.0823386457739244,0.0963801526692717
HC meal,HC Genotype x Time_(joint),HMDB0007991,PC 38:6,,,,0.881961279200158,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0001857,"1,3-Dimethyluric acid",-0.101172153120428,0.302570005725321,0.747890862455729,,Interaction,-0.694209364342058,0.491865058101202
HC meal,HC Genotype x Time_(joint),HMDB0001857,"1,3-Dimethyluric acid",,,,0.747890862455729,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0241924,N-palmitoyl glutamine,-0.117067987464795,0.34512500900415,0.744404471497401,,Interaction,-0.793513005112929,0.55937703018334
HC meal,HC Genotype x Time_(joint),HMDB0241924,N-palmitoyl glutamine,,,,0.744404471497401,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0240622,SM 35:1;O2,-0.00537459482555667,0.0461546307499284,0.910568273630617,,Interaction,-0.0958376710954163,0.085088481444303
HC meal,HC Genotype x Time_(joint),HMDB0240622,SM 35:1;O2,,,,0.910568273630617,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009778,PI 32:0,0.154466092132126,0.384214150250218,0.699653478922486,,Interaction,-0.598593642358301,0.907525826622553
HC meal,HC Genotype x Time_(joint),HMDB0009778,PI 32:0,,,,0.699653478922486,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008928,PE 34:2,0.0124710940325398,0.218817629509005,0.956143423307873,,Interaction,-0.41641145980511,0.441353647870189
HC meal,HC Genotype x Time_(joint),HMDB0008928,PE 34:2,,,,0.956143423307873,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007973,PC 34:2,0.0304828480178372,0.0442797948187128,0.513352545127472,,Interaction,-0.0563055498268398,0.117271245862514
HC meal,HC Genotype x Time_(joint),HMDB0007973,PC 34:2,,,,0.513352545127472,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008937,PE 36:4,0.120938711165409,0.123046436309347,0.358414372979202,,Interaction,-0.120232304000912,0.362109726331729
HC meal,HC Genotype x Time_(joint),HMDB0008937,PE 36:4,,,,0.358414372979202,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0014581,Allopurinol,0.0149288458131977,0.0406130414015591,0.724043237515344,,Interaction,-0.0646727153338582,0.0945304069602536
HC meal,HC Genotype x Time_(joint),HMDB0014581,Allopurinol,,,,0.724043237515344,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008123,PC 40:7,0.0186320760930144,0.034957554170214,0.610534794954183,,Interaction,-0.0498847300806051,0.0871488822666339
HC meal,HC Genotype x Time_(joint),HMDB0008123,PC 40:7,,,,0.610534794954183,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009786,PI 36:2,0.111479994936969,0.101138810651603,0.306802844329126,,Interaction,-0.0867520739401724,0.30971206381411
HC meal,HC Genotype x Time_(joint),HMDB0009786,PI 36:2,,,,0.306802844329126,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009060,PE 36:3,-0.0174623028457341,0.135804570829418,0.901303177780236,,Interaction,-0.283639261671393,0.248714655979925
HC meal,HC Genotype x Time_(joint),HMDB0009060,PE 36:3,,,,0.901303177780236,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009069,PE 38:5,0.00168628856833448,0.0916090364179239,0.985827494509527,,Interaction,-0.177867422810796,0.181239999947465
HC meal,HC Genotype x Time_(joint),HMDB0009069,PE 38:5,,,,0.985827494509527,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0001138,N-Acetylglutamic acid,0.324338702139354,0.182341457261568,0.118512395663028,,Interaction,-0.0330505540933196,0.681727958372028
HC meal,HC Genotype x Time_(joint),HMDB0001138,N-Acetylglutamic acid,,,,0.118512395663028,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0240629,PC 39:6,-0.0109787298186299,0.041478840025486,0.798878182250859,,Interaction,-0.0922772562685824,0.0703197966313227
HC meal,HC Genotype x Time_(joint),HMDB0240629,PC 39:6,,,,0.798878182250859,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011269,PC P-32:1,0.018909988214466,0.0345602754725716,0.601269143554918,,Interaction,-0.0488281517117744,0.0866481281407064
HC meal,HC Genotype x Time_(joint),HMDB0011269,PC P-32:1,,,,0.601269143554918,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013404,PC O-32:1,0.0036959214492548,0.034912667122375,0.918661722962039,,Interaction,-0.0647329061106002,0.0721247490091098
HC meal,HC Genotype x Time_(joint),HMDB0013404,PC O-32:1,,,,0.918661722962039,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0001348,SM 36:1;O2,-0.0180983781605051,0.0355544702911095,0.62637824028585,,Interaction,-0.0877851399310798,0.0515883836100696
HC meal,HC Genotype x Time_(joint),HMDB0001348,SM 36:1;O2,,,,0.62637824028585,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007946,PC 35:2,-0.0270826387261123,0.0498383728021826,0.603714146804601,,Interaction,-0.12476584941839,0.0706005719661656
HC meal,HC Genotype x Time_(joint),HMDB0007946,PC 35:2,,,,0.603714146804601,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011229,PC P-38:6,-0.0470514099662331,0.0335042365853958,0.202998916812889,,Interaction,-0.112719713673609,0.0186168937411427
HC meal,HC Genotype x Time_(joint),HMDB0011229,PC P-38:6,,,,0.202998916812889,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007011,DG 30:0,-1.25611380203405,0.716215513307878,0.122905847002554,,Interaction,-2.65989620811749,0.147668604049395
HC meal,HC Genotype x Time_(joint),HMDB0007011,DG 30:0,,,,0.122905847002554,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007132,DG 34:3,-0.286926712987217,0.529656620719964,0.604815932454841,,Interaction,-1.32505368959835,0.751200263623913
HC meal,HC Genotype x Time_(joint),HMDB0007132,DG 34:3,,,,0.604815932454841,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011205,PC P-31:0,0.0399224190183374,0.297236257632398,0.896935987483741,,Interaction,-0.542660645941162,0.622505483977837
HC meal,HC Genotype x Time_(joint),HMDB0011205,PC P-31:0,,,,0.896935987483741,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011420,PE P-38:6,-0.0366028622106747,0.0561230994425519,0.535100309007059,,Interaction,-0.146604137118076,0.0733984126967271
HC meal,HC Genotype x Time_(joint),HMDB0011420,PE P-38:6,,,,0.535100309007059,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0001889,Theophylline,-0.0421683638855271,0.10188435986687,0.691345415916131,,Interaction,-0.241861709224592,0.157524981453538
HC meal,HC Genotype x Time_(joint),HMDB0001889,Theophylline,,,,0.691345415916131,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013409,PC O-38:6,-0.00236222834057368,0.0282220953727831,0.935637243494232,,Interaction,-0.0576775352712285,0.0529530785900811
HC meal,HC Genotype x Time_(joint),HMDB0013409,PC O-38:6,,,,0.935637243494232,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007955,PC 37:4,-0.0243027861406672,0.0347499486591861,0.506892538930814,,Interaction,-0.092412685512672,0.0438071132313376
HC meal,HC Genotype x Time_(joint),HMDB0007955,PC 37:4,,,,0.506892538930814,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011211,PC P-34:2,-0.01330717838281,0.0182258705677833,0.489021405493389,,Interaction,-0.0490298846956652,0.0224155279300451
HC meal,HC Genotype x Time_(joint),HMDB0011211,PC P-34:2,,,,0.489021405493389,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011343,PE P-34:2,-0.13159996536722,0.0440021444136951,0.0202045224504519,,Interaction,-0.217844168418063,-0.0453557623163777
HC meal,HC Genotype x Time_(joint),HMDB0011343,PE P-34:2,,,,0.0202045224504519,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011151,PC P-34:1,-0.0119175895662352,0.024069687650272,0.635671219924902,,Interaction,-0.0590941773607683,0.0352589982282979
HC meal,HC Genotype x Time_(joint),HMDB0011151,PC P-34:1,,,,0.635671219924902,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007972,PC 34:1,0.00858765098018484,0.0335440392572113,0.805302546102745,,Interaction,-0.0571586659639492,0.0743339679243189
HC meal,HC Genotype x Time_(joint),HMDB0007972,PC 34:1,,,,0.805302546102745,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011410,PE P-36:4,-0.0772136918564192,0.0641676545384649,0.267967613549559,,Interaction,-0.20298229475181,0.0485549110389721
HC meal,HC Genotype x Time_(joint),HMDB0011410,PE P-36:4,,,,0.267967613549559,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008927,PE 34:1,0.15901498923767,0.188997826118167,0.427950079660645,,Interaction,-0.211420749953936,0.529450728429276
HC meal,HC Genotype x Time_(joint),HMDB0008927,PE 34:1,,,,0.427950079660645,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007937,PC 33:0,-0.00927765765884342,0.0397719045372204,0.822225042144564,,Interaction,-0.0872305905517954,0.0686752752341086
HC meal,HC Genotype x Time_(joint),HMDB0007937,PC 33:0,,,,0.822225042144564,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013435,PC O-36:4,-0.0141228236991921,0.0306142418641275,0.658564197032805,,Interaction,-0.0741267377528819,0.0458810903544977
HC meal,HC Genotype x Time_(joint),HMDB0013435,PC O-36:4,,,,0.658564197032805,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007257,DG 38:6,-0.121643633785687,0.69455839758561,0.865929402347812,,Interaction,-1.48297809305348,1.23969082548211
HC meal,HC Genotype x Time_(joint),HMDB0007257,DG 38:6,,,,0.865929402347812,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007248,DG 36:4,-0.105794437977573,0.141412392937624,0.478759184733484,,Interaction,-0.382962728135316,0.17137385218017
HC meal,HC Genotype x Time_(joint),HMDB0007248,DG 36:4,,,,0.478759184733484,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011460,PE P-40:7,-0.00302308775708441,0.0460879819846507,0.949535217409558,,Interaction,-0.0933555324469997,0.0873093569328309
HC meal,HC Genotype x Time_(joint),HMDB0011460,PE P-40:7,,,,0.949535217409558,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007099,DG 32:1,-0.28466141953379,0.424533327991075,0.524019747771068,,Interaction,-1.1167467423963,0.547423903328717
HC meal,HC Genotype x Time_(joint),HMDB0007099,DG 32:1,,,,0.524019747771068,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0012087,SM 36:0;O2,-0.0317610876458005,0.0280352654741999,0.29456465312032,,Interaction,-0.0867102079752324,0.0231880326836314
HC meal,HC Genotype x Time_(joint),HMDB0012087,SM 36:0;O2,,,,0.29456465312032,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011294,PC P-40:6,0.00732517059427593,0.028083551266438,0.801726823103298,,Interaction,-0.0477185898879426,0.0623689310764944
HC meal,HC Genotype x Time_(joint),HMDB0011294,PC P-40:6,,,,0.801726823103298,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009012,PE 40:6,0.528245995802124,0.236869094743284,0.0609602663987261,,Interaction,0.0639825701052872,0.992509421498961
HC meal,HC Genotype x Time_(joint),HMDB0009012,PE 40:6,,,,0.0609602663987261,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0240667,PI 36:1,-0.122624250000774,0.134807092597905,0.393260798097932,,Interaction,-0.386846151492667,0.14159765149112
HC meal,HC Genotype x Time_(joint),HMDB0240667,PI 36:1,,,,0.393260798097932,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011319,PC P-38:5,0.00723462485583753,0.0256017776663417,0.785669746927062,,Interaction,-0.0429448593701922,0.0574141090818673
HC meal,HC Genotype x Time_(joint),HMDB0011319,PC P-38:5,,,,0.785669746927062,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008057,PC 40:6,0.0224952983787105,0.0327262309591552,0.513966700532358,,Interaction,-0.0416481143012337,0.0866387110586548
HC meal,HC Genotype x Time_(joint),HMDB0008057,PC 40:6,,,,0.513966700532358,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013429,PC O-36:3,-0.00925622756139358,0.0265392809502546,0.737513623682958,,Interaction,-0.0612732182238927,0.0427607631011055
HC meal,HC Genotype x Time_(joint),HMDB0013429,PC O-36:3,,,,0.737513623682958,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011328,PC P-40:7,-0.00762365656607644,0.0145206706915549,0.615781248043999,,Interaction,-0.0360841711215239,0.0208368579893711
HC meal,HC Genotype x Time_(joint),HMDB0011328,PC P-40:7,,,,0.615781248043999,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011387,PE P-38:5,-0.0448921187297863,0.0313247950355281,0.194936292367193,,Interaction,-0.106288716999421,0.0165044795398488
HC meal,HC Genotype x Time_(joint),HMDB0011387,PE P-38:5,,,,0.194936292367193,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013432,PC O-38:5,0.00445857137800658,0.0284091728017755,0.879721870733831,,Interaction,-0.0512234073134734,0.0601405500694866
HC meal,HC Genotype x Time_(joint),HMDB0013432,PC O-38:5,,,,0.879721870733831,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007896,PC P-32:0,0.00538978405257775,0.0262559077606335,0.843196080528879,,Interaction,-0.046071795158264,0.0568513632634195
HC meal,HC Genotype x Time_(joint),HMDB0007896,PC P-32:0,,,,0.843196080528879,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008994,PE 36:2,0.0516069753481061,0.130048188986549,0.703313375149957,,Interaction,-0.20328747506553,0.306501425761742
HC meal,HC Genotype x Time_(joint),HMDB0008994,PE 36:2,,,,0.703313375149957,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008039,PC 36:2,0.0177457676244756,0.0465766297190666,0.714501794992619,,Interaction,-0.073544426624895,0.109035961873846
HC meal,HC Genotype x Time_(joint),HMDB0008039,PC 36:2,,,,0.714501794992619,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0009003,PE 38:4,-0.00511536145628499,0.111842426329973,0.964797150097106,,Interaction,-0.224326517063032,0.214095794150462
HC meal,HC Genotype x Time_(joint),HMDB0009003,PE 38:4,,,,0.964797150097106,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008048,PC 38:4,0.0187428296598867,0.0335604399717878,0.59392230965222,,Interaction,-0.0470356326848174,0.0845212920045908
HC meal,HC Genotype x Time_(joint),HMDB0008048,PC 38:4,,,,0.59392230965222,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013422,PC P-40:5,0.0245844096321824,0.0313343386338322,0.458421955138354,,Interaction,-0.0368308940901286,0.0859997133544935
HC meal,HC Genotype x Time_(joint),HMDB0013422,PC P-40:5,,,,0.458421955138354,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0256160,PC 35:1,0.00567854068192224,0.0389810460732357,0.888284535887703,,Interaction,-0.0707243096216197,0.0820813909854642
HC meal,HC Genotype x Time_(joint),HMDB0256160,PC 35:1,,,,0.888284535887703,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008312,PC 40:5,-0.0143637902470328,0.0439662962531007,0.753446194487301,,Interaction,-0.10053773090311,0.0718101504090445
HC meal,HC Genotype x Time_(joint),HMDB0008312,PC 40:5,,,,0.753446194487301,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007103,DG 34:2,-0.0996051274332551,0.183975231146912,0.605023083685987,,Interaction,-0.460196580481203,0.260986325614693
HC meal,HC Genotype x Time_(joint),HMDB0007103,DG 34:2,,,,0.605023083685987,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0240644,SM 42:4;O2,-0.0439866633869514,0.0405191335765761,0.313630361534765,,Interaction,-0.123404165197041,0.0354308384231377
HC meal,HC Genotype x Time_(joint),HMDB0240644,SM 42:4;O2,,,,0.313630361534765,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011210,PC P-34:1,-0.0298085977414728,0.0385895394982486,0.465122619069655,,Interaction,-0.10544409515804,0.0458268996750945
HC meal,HC Genotype x Time_(joint),HMDB0011210,PC P-34:1,,,,0.465122619069655,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013426,PC O-34:1,-0.0287625666545566,0.038855450504225,0.483234668444298,,Interaction,-0.104919249642838,0.0473941163337245
HC meal,HC Genotype x Time_(joint),HMDB0013426,PC O-34:1,,,,0.483234668444298,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007970,PC 34:0,-0.038302319315428,0.0619493289192502,0.555962633020576,,Interaction,-0.159723003997158,0.0831183653663025
HC meal,HC Genotype x Time_(joint),HMDB0007970,PC 34:0,,,,0.555962633020576,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0240676,SM 39:2;O2,-0.0323634073881024,0.0410725040499376,0.45656992947073,,Interaction,-0.11286551532598,0.0481387005497754
HC meal,HC Genotype x Time_(joint),HMDB0240676,SM 39:2;O2,,,,0.45656992947073,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0008047,PC 38:3,-0.00364276873774403,0.0551359348164983,0.949170359876684,,Interaction,-0.111709200978081,0.104423663502593
HC meal,HC Genotype x Time_(joint),HMDB0008047,PC 38:3,,,,0.949170359876684,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007199,DG 38:5,-0.104820073809894,0.112395219485986,0.382066584582358,,Interaction,-0.325114704002427,0.115474556382638
HC meal,HC Genotype x Time_(joint),HMDB0007199,DG 38:5,,,,0.382066584582358,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011238,PC P-33:0,-0.0359084300876411,0.0619367126474158,0.580248978926901,,Interaction,-0.157304386876576,0.0854875267012939
HC meal,HC Genotype x Time_(joint),HMDB0011238,PC P-33:0,,,,0.580248978926901,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0013420,PC O-38:4,-0.0409818977436658,0.0394768357286463,0.333735772498312,,Interaction,-0.118356495771812,0.0363927002844809
HC meal,HC Genotype x Time_(joint),HMDB0013420,PC O-38:4,,,,0.333735772498312,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007219,DG 36:3,-0.0518035073270679,0.0813470389306547,0.544496433898349,,Interaction,-0.211243703631151,0.107636688977015
HC meal,HC Genotype x Time_(joint),HMDB0007219,DG 36:3,,,,0.544496433898349,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011394,PE P-40:6,-0.0398677843906164,0.0434548492425428,0.389420834441691,,Interaction,-0.125039288906,0.0453037201247675
HC meal,HC Genotype x Time_(joint),HMDB0011394,PE P-40:6,,,,0.389420834441691,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0256163,PC 37:2,-0.0336254019530316,0.0599690225511442,0.592479049167799,,Interaction,-0.151164686153274,0.083913882247211
HC meal,HC Genotype x Time_(joint),HMDB0256163,PC 37:2,,,,0.592479049167799,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0007098,DG 32:0,-0.0509316991880617,0.142366139822524,0.731073300082662,,Interaction,-0.329969333240209,0.228105934864086
HC meal,HC Genotype x Time_(joint),HMDB0007098,DG 32:0,,,,0.731073300082662,Interaction,,
